CGDID,TTGDID,CPTID,easting__N,northing__,Investigat,Investig_1,Reference,PreDrill_D,Depth_of_T,Groundwate,Measured_D,ConeID,Known_Issu,Post_Groun,obs_class
35303,37815,33264,1576589.402,5185272.902,CPT,,CPT03,0,20.03,0,0,4473,,0,3
7646,7646,6668,1576589.746,5185856.456,CPT,,WQP-POD14-CPTB001,0.4,20,0,0,4473,,0,3
30115,31175,28366,1576590.137,5185757.925,CPT,,"(1380) 7 Rue De La Mare, CPT01",0,29.948,0,0,SC15FCIIP.804,,0,3
35302,37814,33263,1576590.682,5185253.582,CPT,,CPT02,0,20.03,0,0,4473,,0,3
34255,34775,30424,1576591.166,5185812.211,CPT,,11860-206_CPT4,0,20.3,0,0,C10CFIIP.C13080,,0,3
34252,34772,30421,1576591.18,5185785.002,CPT,,11860-206_CPT1,0,20.11,0,0,C10CFIIP.C13080,,0,3
35301,37813,33262,1576594.685,5185218.723,CPT,,CPT01,0,20.07,0,0,4473,,0,3
3837,3837,2765,1576595.303,5182118.835,CPT,,ARA-POD07-CPT001,0,20,0,0,4494,,0,3
25334,25334,18604,1576599.033,5185787.014,CPT,,"12196 - 6 Rue De La Mare, Christchurch",1.4,12.16,0,0,I-CFXYP20-10/ 081034T,,0,3
27013,27657,20236,1576599.647,5184977.742,CPT,,CPT1 - 26 Pinewood Avenue,0,12.38,0,0,MK176,,0,3
40295,42539,37197,1576604.112,5185740.401,CPT,,11794_333-CPT2,0,20.05,0,0,C10CFIIP.C13080,,0,3
3713,3713,2633,1576606.669,5185836.514,CPT,,WQP-POD14-CPT090,0,20,0,0,C10CFIIP.C10021,,0,3
36431,39248,34041,1576606.8,5185241,CPT,,"13156 - 26A Sylvia Street, Christchurch",0.5,15,0,0,071017T,,0,3
40297,42541,37199,1576608.326,5185761.184,CPT,,11794_333-CPT1,0,20.09,0,0,C10CFIIP.C13080,,0,3
2348,2348,9605,1576612.669,5183383.063,CPT,,NNB-POD08-CPT025,0,20,0,0,C10CFIIP.E09,,0,3
40296,42540,37198,1576614.077,5185735.216,CPT,,11794_333-CPT3,0,20.12,0,0,C10CFIIP.C13080,,0,3
4336,4336,3214,1576614.378,5183395.299,CPT,,NNB-POD08-CPT876,0,12.22,0,0,C10CFIIP.G31,,0,3
5087,5087,3952,1576615.098,5185655.026,CPT,,WQP-POD14-CPT023,0,20.01,0,0,4553,,0,3
29547,29964,27786,1576627.695,5182141.048,CPT,,CPT1 - 479 Pages Road,0,13.74,0,0,MK176,,0,3
10099,10099,9202,1576632.994,5183761.604,CPT,,NNB-POD08-CPT018,0,20.01,0,0,C10CFIIP.E09,,0,3
29069,29570,27618,1576634.773,5185807.365,CPT,,11860-050_CPT2,0,20.07,0,0,C10CFIIP.C12163,,0,3
29068,29569,27617,1576637.176,5185790.603,CPT,,11860-050_CPT1,0,20.3,0,0,C10CFIIP.C12163,,0,3
3701,3701,2605,1576643.558,5185568.441,CPT,,WQP-POD15-CPT059,0,20.01,0,0,C10CFIIP.E09,,0,3
26032,26032,19225,1576645.57,5185764.07,CPT,,GA_SCP_10513,0,20,1,0.46,MKJ330,,0,3
29067,29571,27619,1576645.92,5185811.069,CPT,,11860-050_CPT3,0,20.3,0,0,C10CFIIP.C12163,,0,3
26036,26036,19229,1576653.92,5185083.66,CPT,,GA_SCP_10746,0,20,1,2.75,4644,,0,3
19321,19321,15582,1576655.117,5185794.108,CPT,,CPT1 - 2A Rue De La Mare,0,12.28,0,0,MK176,,0,3
26038,26038,19231,1576659.97,5185113.25,CPT,,GA_SCP_12220,0,20,1,2.91,4644,,0,3
3912,3912,2842,1576670.708,5183771.051,CPT,,NNB-POD08-CPT705,0.3,20.03,0,0,4553,,0,3
3658,3658,2557,1576673.169,5181370.364,CPT,,ARA-POD10-CPT012,0,20,0,0,42150 50KN,,0,3
26042,26042,19235,1576673.78,5185762.79,CPT,,GA_SCP_9550,0,20,1,0.59,MKJ330,,0,3
44370,43731,42878,1576708.76,5185379.91,CPT,,GA_8519,0.23,20.02,1,2.32,3430,,0,3
26053,26053,19246,1576709.96,5181430.12,CPT,,GA_SCP_13790,0,20,1,1.1,4644,,0,3
3997,3997,2929,1576714.488,5185064.68,CPT,,NNB-POD12-CPT094,0,20.02,0,0,4494,,0,3
26057,26057,19250,1576716.63,5185241.02,CPT,,GA_SCP_14056,0,20,1,2.29,MKJ328,,0,3
44371,43732,42879,1576722.49,5185380.57,CPT,,GA_8609,0.2,15.56,1,2.2,3430,,0,3
26059,26059,19252,1576725.38,5181425.25,CPT,,GA_SCP_14483,0,19.58,1,1.25,4644,,0,3
44372,43733,42880,1576738.01,5185380.93,CPT,,GA_3866,0.22,20.02,1,1.5,3430,,0,3
26062,26062,19255,1576740.53,5185250.32,CPT,,GA_SCP_17311,0,20,1,2.6,MKJ328,,0,3
36593,39400,34166,1576784.326,5185214.716,CPT,,11860-391_CPT2,0,20,0,0,C10CFIIP.C13237,,0,3
36594,39401,34167,1576788.333,5185201.846,CPT,,11860-391_CPT1,0,20.01,0,0,C10CFIIP.C13237,,0,3
20806,20806,16377,1576799.981,5185282.106,CPT,,WQP-POD15-CPT308,0,10,1,2.1,4439,,0,3
27041,27041,19799,1576813.657,5183742.615,CPT,,CPT02,0,15.24,0,0,4418,,0,3
7435,7435,6437,1576846.737,5183840.047,CPT,,NNB-POD08-CPT797,0,16.64,0,0,4215 50KN,,0,3
4055,4055,2987,1576846.898,5183266.165,CPT,,NNB-POD09-CPT743,0,20.05,0,0,4553,,0,3
4069,4069,3002,1576859.96,5183397.563,CPT,,NNB-POD09-CPT781,0,20.04,0,0,4553,,0,3
2480,2480,2009,1576871.064,5183481.03,CPT,,NNB-POD09-CPT051,0.1,20,0,0,C10CFIIP.E09,,0,3
48683,49606,44954,1576878.458,5183965.401,CPT,,11860-165_CPT1,0,9.8801,0,0,C10CFIIP.C13050,,0,3
50740,51820,46131,1576880.69,5183957.59,CPT,,GA_18326,0,10,0,0,C10CFIIP.C10021,,0,3
2326,2326,1853,1576885.799,5183973.835,CPT,,NNB-POD06-CPT036,0,20,0,0,C10CFIIP.E09,,0,3
38419,41574,36220,1576887.357,5183469.44,CPT,,CPT1 - 9A Lindis Lane,0,20.01,1,1,MKJ325,,0,3
4518,4518,3374,1576893.137,5183882.241,CPT,,NNB-POD09-CPT676,0,20.12,0,0,4221 100KN,,0,3
18881,18881,15105,1576895.227,5183885.273,CPT,,CPT1-187 Bowhill Rd,0,11,0,0,MK176,,0,3
50741,51821,46132,1576897.28,5183958.07,CPT,,GA_18473,0,15.05,0,0,C10CFIIP.C10021,,0,3
27852,30063,27840,1576897.875,5183867.611,CPT,,"12321 - 185 Bowhill Road, Christchurch",0.2,1.66,0,0,081034T,,0,3
48684,49607,44955,1576900.597,5183969.475,CPT,,11860-165_CPT2,0,20.17,0,0,C10CFIIP.C13050,,0,3
3687,3687,2590,1576902.114,5183883.831,CPT,,NNB-POD09-CPT889,0,20,0,0,4486,,0,3
50866,42579,37257,1576905.293,5183393.533,CPT,,CPT201,0,9.993540126,0,0,S15CFIIP.803,,1,3
50865,42578,37256,1576905.584,5183388.096,CPT,,CPT200,0,10.01,0,0,S15CFIIP.803,,1,3
50867,42580,37258,1576911.317,5183390.004,CPT,,CPT201,0,9.989030567,0,0,S15CFIIP.803,,1,3
50868,42581,37259,1576917.391,5183386.915,CPT,,CPT203,0,9.990194127,0,0,S15CFIIP.803,,1,3
50864,33620,29757,1576920,5183398,CPT,,CPT100-137cPalmers,0.42,15.56,1,1.1,4652,,1,3
38742,34405,30028,1576920,5183398,CPT,,CPT100,0.42,0,0,0,4652,,0,3
2362,2362,9649,1576921.294,5183477.532,CPT,,NNB-POD09-CPT046,0,10.14,0,0,4494,,0,3
29745,30045,27826,1576931,5183400,CPT,,GA_1225,0,20.04,1,1,4473,,0,3
29744,30047,27828,1576932,5183417,CPT,,GA_1908,0,20.04,1,1,4473,,0,3
25359,25359,18630,1576934.714,5183427.4,CPT,,CPT1 - 7B Lindis Lande,0,19.78,1,1,C10CFIIP.G31,,0,3
29743,30046,27827,1576941,5183416,CPT,,GA_1573,0,20.16,1,1,4473,,0,3
2481,2481,2011,1576942.785,5183478.033,CPT,,NNB-POD09-CPT045,0,20,0,0,C10CFIIP.E09,,0,3
2361,2361,9639,1576945.324,5183472.365,CPT,,NNB-POD09-CPT038,0,20,0,0,C10CFIIP.E09,,0,3
4573,4573,3431,1576945.766,5183392.057,CPT,,NNB-POD09-CPT916,0,20,0,0,C10CFIIP.C12163,,0,3
2668,2668,4412,1576948.5,5183125.553,CPT,,NNB-POD09-CPT084,0,14.14,0,0,C10CFIIP.C10266,,0,3
5073,5073,3938,1576948.619,5183149.883,CPT,,NNB-POD09-CPT613,0,20,0,0,4404,,0,3
50790,52004,46185,1576950.02,5183466.989,CPT,,CPT 1 - 4 Lindis Lane,0,20,0,0,MKJ354,,0,3
6443,6443,9542,1576952.566,5183740.669,CPT,,NNB-POD09-CPT674,0,20.12,0,0,4356,,0,3
36230,38650,33807,1576958.03,5183433.051,CPT,,,0,20.11,0,0,4483,,0,3
19690,19690,15788,1576975.387,5182737.517,CPT,,BEX-TCR01-CPT020,0,10,0,0,4486,,0,3
44146,43480,42681,1576986.853,5182719.796,CPT,,"CPT1 - 92 Bexley Rd,",0,20,1,0.8,MKJ286,,0,3
46711,46048,44017,1576986.853,5182719.796,CPT,,CPT1 - 92 BEXLEY RD,0,20,1,0.8,MKJ286,,0,3
15898,15898,39050,1576996.881,5183116.957,CPT,,NNB-POD09-CPT698,0,20.02,0,0,4447,,0,3
15634,15634,17302,1577010.153,5182752.152,CPT,,BEX-TCR01-CPT011,0,10,0,0,S15CFIIP.834,,0,3
2354,2354,1885,1577022.749,5183670.458,CPT,,NNB-POD09-CPT016,0,20,0,0,4494,,0,3
2482,2482,2012,1577024.498,5183689.45,CPT,,NNB-POD09-CPT042,0,25.01,0,0,C10CFIIP.E09,,0,3
34587,37571,33064,1577130.3,5183253.038,CPT,,CPTU002,0,15,0,0,MKJ330,,0,3
33173,32836,29527,1577135.611,5183355.342,CPT,,11860-143_CPT3,0,20.42,0,0,C10CFIIP.C13050,,0,3
5072,5072,3937,1577136.881,5183295.639,CPT,,NNB-POD09-CPT642,0,19.99,0,0,4404,,0,3
34586,37570,33063,1577146.25,5183245.873,CPT,,CPTU001,0,15,0,0,MKJ330,,0,3
33172,32835,29526,1577147.242,5183358.38,CPT,,11860-143_CPT2,0,20.44,0,0,C10CFIIP.C13050,,0,3
33171,32834,29525,1577151.148,5183351.063,CPT,,11860-143_CPT1,0,20.41,0,0,C10CFIIP.C13050,,0,3
6429,6429,9509,1577152.904,5183353.346,CPT,,NNB-POD09-CPT802,0,18.56,0,0,4356,,0,3
15626,15626,16478,1577384.249,5181989.084,CPT,,BEX-TCR01-CPT003,0,10,0,0,C10CFIIP.C10204,,0,3
34416,28694,21697,1577482.799,5182454.711,CPT,,BEX-TCR01-CPT079,0,0,0,0,C10CFIIP.F04,,1,3
21525,21525,17734,1577484.578,5182468.935,CPT,,BEX-TCR01-CPT025,0,10,1,0.5,4486,,0,3
34415,28693,29095,1577491.266,5182476.862,CPT,,BEX-TCR01-CPT078,0,0,0,0,C10CFIIP.F04,,0,3
34429,29013,24573,1577491.936,5182458.43,CPT,,BEX-TCR01-CPT075,0,0,0,0,C10CFIIP.F04,,1,3
24546,24546,19653,1577492.705,5182457.77,CPT,,BEX-TCR01-CPT050,0,6.1,0,0,C10CFIIP.F04,,1,3
25101,25101,18471,1577493.665,5182458.41,CPT,,BEX-TCR01-CPT061,0,6.11,0,0,C10CFIIP.F04,,1,3
21524,21524,17733,1577501.432,5182464.637,CPT,,BEX-TCR01-CPT024,0,10,1,0.7,4486,,1,3
21507,21507,17735,1577505.18,5182480.911,CPT,,BEX-TCR01-CPT023,0,10,1,0.7,4486,,0,3
25086,25086,18459,1577507.849,5182471.755,CPT,,BEX-TCR01-CPT051,0,6.3,0,0,C10CFIIP.F04,,1,3
24544,24544,19663,1577509.418,5182469.086,CPT,,BEX-TCR01-CPT048,0,6.1,0,0,C10CFIIP.F04,,1,3
12409,12409,10744,1577924.561,5181104.871,CPT,,NBR-POD01-CPT005,0,20.02,0,0,4494,,0,3
17383,17383,14243,1577951.134,5181164.637,CPT,,49 Kibblewhite St - CPT1,0,20.81,0,0,MH250,,0,3
2642,2642,2187,1577952.798,5181197.754,CPT,,NBR-POD01-CPT003,0.3,20,0,0,4215 50KN,,0,3
9162,9162,8314,1577971.451,5181172.085,CPT,,NBR-POD01-CPT010,0,20.2,0,0,4045,,0,3
15766,15766,17114,1577997.992,5181960,CPT,,NBR-TCR01-CPT001,0,10,1,1,C10CFIIP.C12363,,0,3
50651,51731,46042,1578016.34,5181054.96,CPT,,GA_18891,0,20.02,1,0.3,3430,,0,3
50652,51732,46043,1578028.67,5181042.08,CPT,,GA_18879,0,20,1,0.08,3430,,0,3
731,731,733,1570459.241,5182788.654,CPT,,CPT-STA-13,1.2,6.32,1,1.5,C10CFIIP.F56,,0,4
44118,43391,42595,1570514.285,5182800.603,CPT,,11794_513-CPT2,0,7.6601,0,0,S15CFIIP.S12303,,0,4
44117,43390,42594,1570518.036,5182811.725,CPT,,11794_513-CPT1,0,5.2,0,0,S15CFIIP.S12303,,0,4
15572,15572,12551,1570540.76,5182794.054,CPT,,STA-POD09-CPT030,0,4.07,0,0,C10CFIIP.C10268,,0,4
31608,32407,29244,1570596.565,5182359.498,CPT,,11860-181_CPT4,0,4.86,0,0,S15CFIIP.S12303,,0,4
3908,3908,2838,1570618.671,5182748.753,CPT,,STA-POD09-CPT004,0,5.02,0,0,4486,,0,4
31606,32405,29242,1570618.981,5182353.598,CPT,,11860-181_CPT1,0,6.4001,0,0,S15CFIIP.S12303,,0,4
4617,4617,3475,1570633.046,5182349.897,CPT,,STA-POD13-CPT013,0,4.62,0,0,4553,,0,4
40354,42624,37397,1570635,5182349,CPT,,65234 CPT2,0,24.76,1,2,F7.5CKE2HAW2/B P7,,0,4
4369,4369,3247,1570645.26,5182774.694,CPT,,STA-POD09-CPT002,0,5.91,0,0,C10CFIIP.C10204,,0,4
44878,44395,43358,1570679.674,5182634.18,CPT,,11794_642-CPT3,0,5.87,0,0,S10CFIIP.S12377,,0,4
18653,18653,18191,1570680.082,5182281.12,CPT,,CPT1,0,6.3,0,0,S10CFIIP.S12141,,0,4
44877,44394,43357,1570686.089,5182646.091,CPT,,11794_642-CPT2,0,4.88,0,0,S10CFIIP.S12377,,0,4
4690,4690,3553,1570689.777,5182245.618,CPT,,STA-POD13-CPT004,0,6.84,0,0,4486,,0,4
15576,15576,39039,1570701.663,5182602.702,CPT,,STA-POD13-CPT015,0,5.14,0,0,4447,,0,4
44876,44393,43356,1570702.137,5182636.277,CPT,,11794_642-CPT1,0,5.78,0,0,S10CFIIP.S12377,,0,4
27181,27181,19882,1570801.414,5182223.786,CPT,,CPT01,0,5.63,0,0,S10CFIIP.S12142,,0,4
37258,39845,34618,1570812.862,5182212.063,CPT,,11794_167-CPT2,0,5.65,0,0,C10CFIIP.C12163,,0,4
37257,39844,34617,1570816.299,5182220.963,CPT,,11794_167-CPT3,0,7.56,0,0,C10CFIIP.C12163,,0,4
37256,39843,34616,1570817.345,5182203.42,CPT,,11794_167-CPT1,0,5.61,0,0,C10CFIIP.C12163,,0,4
36888,39417,34177,1570839.256,5182202.071,CPT,,11794_166-CPT3,0,4.84,0,0,S10CFIIP.S12147,,0,4
36887,39416,34176,1570840.265,5182211.626,CPT,,11794_166-CPT2,0,4.66,0,0,S10CFIIP.S12147,,0,4
36886,39415,34175,1570848.081,5182217.324,CPT,,11794_166-CPT1,0,4.75,0,0,S10CFIIP.S12147,,0,4
36889,39418,34178,1570849.464,5182196.451,CPT,,11794_166-CPT4,0,4.32,0,0,S10CFIIP.S12147,,0,4
25246,25246,21426,1570865.79,5182122.333,CPT,,135179 CPTU001,0,5.71,0,0,MKJ328,,0,4
14073,14073,11188,1570868.289,5182203.05,CPT,,STA-POD14-CPT002,0,4.34,0,0,4341,,0,4
37430,40065,34798,1570896.344,5182122.132,CPT,,11794_175-CPT1,0,9.79,0,0,S15CFIIP.S12303,,0,4
37431,40066,34799,1570896.833,5182139.682,CPT,,11794_175-CPT2,0,7.1901,0,0,S15CFIIP.S12303,,0,4
16834,16834,13699,1570900.038,5182176.241,CPT,,STA-POD14-CPT028,0,4.02,0,0,4439,,0,4
4608,4608,3466,1570901.466,5182221.454,CPT,,STA-POD14-CPT003,0,5.74,0,0,4221 100KN,,0,4
11662,11662,10416,1570901.466,5182221.454,CPT,,STA-POD14-CPT003(b),10.94,13.68,0,0,4215 50KN,,0,4
37432,40067,34800,1570910.306,5182145.738,CPT,,11794_175-CPT3,0,4.49,0,0,S15CFIIP.S12303,,0,4
37433,40068,34801,1570912.718,5182129.978,CPT,,11794_175-CPT4,0,4.6,0,0,S15CFIIP.S12303,,0,4
3835,3835,2762,1571038.977,5182057.54,CPT,,STA-POD17-CPT012,0,4.52,0,0,4486,,0,4
9691,9691,8797,1571096,5182036,CPT,,578/3,0,7.0901,0,0,Mandy McDavitt,,0,4
16058,16058,27952,1571128,5182026,CPT,,232896_CPT2,0,7.7901,1,1.3,C10CFIIP.C10267,,0,4
16056,16056,27951,1571139,5182042,CPT,,232895_CPT1,0,4.09,1,1.3,C10CFIIP.C10267,,0,4
44154,44037,43117,1571141.868,5182054.111,CPT,,11794_529-CPT1,0,7.01,0,0,S15CFIIP.S12303,,0,4
16059,16059,12863,1571163,5182018,CPT,,232896_CPT1,8.28,8.2801,0,0,C10CFIIP.C10267,,0,4
44660,44088,43167,1571166.982,5182003.131,CPT,,11794_568-CPT1,0,7.96,0,0,S10CFIIP.S12147,,0,4
15809,15809,12601,1571167.089,5181990.14,CPT,,STA-POD18-CPT016,0,6.34,0,0,4447,,0,4
30448,31030,28317,1571167.383,5180872.758,CPT,,11794-105_CPT 1,0,5.02,0,0,S10CFIIP.S12316,,0,4
44661,44089,43168,1571169.705,5181989.926,CPT,,11794_568-CPT2,0,6.56,0,0,S10CFIIP.S12147,,0,4
44662,44090,43169,1571175.873,5182003.058,CPT,,11794_568-CPT2,0,9.84,0,0,S10CFIIP.S12147,,0,4
14222,14222,11312,1571177.254,5182037.482,CPT,,STA-POD18-CPT007,0,9.9801,0,0,C10CFIIP.C12137,,0,4
39896,42167,36776,1571185.023,5182074.62,CPT,,11794_728-CPT3,0,9.61,0,0,S10CFIIP.S12316,,0,4
15583,15583,12570,1571186.831,5182015.451,CPT,,STA-POD18-CPT008,0,4.78,0,0,4447,,0,4
40572,42916,37589,1571196.508,5182016.251,CPT,,11794_403-CPT1,0,4.73,0,0,C10CFIIP.C12137,,0,4
40573,42917,37590,1571197.427,5182028.139,CPT,,11794_403-CPT2,0,7.1201,0,0,C10CFIIP.C10268,,0,4
14833,14833,11794,1571227.395,5182030.766,CPT,,STA-POD18-CPT013,0,20.5,0,0,S10CFIIP.S12147,,0,4
22323,22323,21172,1571298.13,5180875.32,CPT,,GA_SCP_2914,0,2.82,0,0,4486,,0,4
401,401,403,1571381.079,5180915.98,CPT,,CPT-CBD-25,1.5,16.48,1,2,C10CFIIP.C10204,,0,4
25149,25149,18476,1572015.954,5182379.657,CPT,,CPT1 - 31 Chancellor St,0,12.89,0,0,C10CFIIP.G31,,0,4
4032,4032,2964,1572049.454,5182400.215,CPT,,RCH-POD05-CPT050,0,17.32,0,0,4356,,0,4
29094,29526,27592,1572064.862,5183059.882,CPT,,11860-43_CPT1,0,8.9501,0,0,C10CFIIP.C10266,,0,4
29095,29529,27594,1572071.045,5183069.903,CPT,,11860-43_CPT2,0,20.2,0,0,C10CFIIP.C10266,,0,4
3774,3774,2698,1572072.551,5182563.902,CPT,,RCH-POD06-CPT034,0,20.05,0,0,4467,,0,4
38124,41163,35921,1572073.871,5182622.676,CPT,,CPT1 - 64 Chancellor Street,0,20,0,0,MKJ332,,0,4
29616,30626,28109,1572073.896,5182538.936,CPT,,CPT01,0,6.43,1,1.5,S12141,,0,4
3768,3768,2692,1572075.247,5182663.874,CPT,,RCH-POD06-CPT025,0,7.14,0,0,4467,,0,4
3972,3972,2900,1572076.739,5182541.591,CPT,,RCH-POD06-CPT035,0,6.28,0,0,4356,,0,4
35726,38306,33427,1572076.955,5182327.712,CPT,,CPT1 - 22 Chancellor Street,0,20.2,1,0.7,TKJ354,,0,4
38123,41162,35920,1572079.054,5182308.952,CPT,,CPT2 - 18 Chancellor Street,0,7.77,1,1.8,MKJ331,,0,4
29617,30627,28110,1572083.314,5182548.415,CPT,,CPT02,0,6.56,1,1.5,S12141,,0,4
29096,29530,27595,1572083.897,5183070.29,CPT,,11860-43_CPT3,0,13.7,0,0,C10CFIIP.C10266,,0,4
29097,29527,27593,1572084.744,5183060.964,CPT,,11860-43_CPT4,0,20.2,0,0,C10CFIIP.C10266,,0,4
30957,31723,28719,1572085.393,5182417.484,CPT,,CPT1 - 44 Chancellor Street,0,20.1,1,2.2,C10CFIIP.G31,,0,4
15416,15416,12401,1572086.452,5183062.39,CPT,,SHY-POD05-CPTB003,0,10.6,0,0,4447,,0,4
6461,6461,21599,1572094.733,5182528.406,CPT,,RCH-POD06-CPTB004,0,0,0,0,4473,,0,4
38603,41946,36587,1572105.207,5182297.954,CPT,,CPT1 - 16 Chancellor St - Richmond,0,20.08,1,1.5,C10CF11P.D88,,0,4
14079,14079,11192,1572107.203,5182328.834,CPT,,RCH-POD05-CPT063,0,20.49,0,0,S10CFIIP.S12147,,0,4
44078,43461,42663,1572114.958,5182285.556,CPT,,CPT1 - 123 STAPLETONS ROAD,0,20,0,0,MKJ288,,0,4
15113,15113,12070,1572115,5182517,CPT,,"12 Julius Terrace, Shirley CPT 01",0,4.86,0,0,4473,,0,4
44987,44424,43387,1572116.321,5183009.896,CPT,,11794_682-CPT1,0,9.35,0,0,S10CFIIP.S12316,,0,4
29939,30934,28246,1572124.354,5182436.97,CPT,,CPT1,0,4.71,0,0,s12141,,0,4
27309,27769,20287,1572126.258,5182523.716,CPT,,8020-881-529_3,0,20.05,0,0,C10CFIIP.C13050,,0,4
44988,44425,43388,1572126.303,5183019.933,CPT,,11794_682-CPT2,0,20.08,0,0,S10CFIIP.S12316,,0,4
27311,27771,20289,1572127.389,5182543.378,CPT,,8020-881-529_1,0,20.11,0,0,C10CFIIP.C13050,,0,4
3951,3951,2877,1572127.839,5182960.81,CPT,,SHY-POD03-CPT035,0,4.92,0,0,4356,,0,4
15114,15114,12071,1572131,5182553,CPT,,"12 Julius Terrace, Shirley CPT 02",0,4.86,0,0,4473,,0,4
40289,42528,37165,1572131.197,5182970.421,CPT,,11794_335-CPT1,0,7.1201,0,0,C10CFIIP.C13080,,0,4
3769,3769,2693,1572134.735,5182599.79,CPT,,RCH-POD06-CPT030,0,5.48,0,0,4467,,0,4
14081,14081,11194,1572134.735,5182599.79,CPT,,RCH-POD06-CPT030(b),10.9,20,0,0,C10CFIIP.C11284,,0,4
44989,44426,43389,1572136.132,5183008.646,CPT,,11794_682-CPT3,0,20.24,0,0,S10CFIIP.S12316,,0,4
27310,27770,20288,1572136.479,5182534.309,CPT,,8020-881-529_2,0,20.05,0,0,C10CFIIP.C13050,,0,4
34533,37706,33138,1572155.595,5182974.187,CPT,,11860-240_CPT1,0,6.3801,0,0,C10CFIIP.C13080,,0,4
29988,31165,28356,1572162.639,5182639.258,CPT,,CPT01,0,5.44,1,1.9,S12140,,0,4
34532,37705,33137,1572162.804,5182970.552,CPT,,11860-240_CPT2,0,7.8201,0,0,C10CFIIP.C13080,,0,4
57010,57279,49989,1572163.22,5182939.82,CPT,,CPT15211-01,0,20.09847499,0,0,S15CFIIP.803,,0,4
36815,39367,34137,1572163.928,5182210.682,CPT,,11794_162-CPT3,0,5.46,0,0,S15CFIIP.S12303,,0,4
34511,37696,33128,1572174.35,5182348.662,CPT,,11860-234_CPT1,0,7.48,0,0,S10CFIIP.S12147,,0,4
36816,39368,34138,1572175.136,5182217.281,CPT,,11794_162-CPT2,0,5.53,0,0,S15CFIIP.S12303,,0,4
48804,49618,44962,1572176.252,5182474.945,CPT,,11860-152_CPT2,0,6.02,0,0,C10CFIIP.C13050,,0,4
3792,3792,2715,1572182.096,5182271.998,CPT,,RCH-POD08-CPT013,0,6.29,0,0,4467,,0,4
46132,45544,43731,1572183.052,5182257.518,CPT,,11794_846-CPT1,0,4.91,0,0,C10CFIIP.C12163,,0,4
15917,15917,39052,1572184.034,5182684.988,CPT,,RCH-POD06-CPT070,0,10,0,0,4447,,0,4
40754,43182,38821,1572184.269,5182256.412,CPT,,11794-846_CPT1,0,4.91,0,0,C10CFIIP.C12163,,0,4
34510,37695,33127,1572185.558,5182355.372,CPT,,11860-234_CPT2,0,6.17,0,0,S10CFIIP.S12147,,0,4
36817,39369,34139,1572186.57,5182208.332,CPT,,11794_162-CPT1,0,5.01,0,0,S15CFIIP.S12303,,0,4
48805,49619,44963,1572187.752,5182489.209,CPT,,11860-152_CPT1,0,5.57,0,0,C10CFIIP.C13050,,0,4
18717,18717,14999,1572188.353,5182969.658,CPT,,CPT3 - 45 Arawa St,0,20.76,0,0,MH250,,0,4
15176,15176,12107,1572188.575,5182188.861,CPT,,RCH-POD08-CPT040,0.4,4.86,0,0,4486,,0,4
30005,30950,28261,1572194.883,5182524.111,CPT,,CPT1,0,5.95,0,0,s12140,,0,4
34509,37694,33126,1572195.821,5182355.97,CPT,,11860-234_CPT3,0,3.98,0,0,S10CFIIP.S12147,,0,4
46133,45545,43732,1572197.884,5182247.917,CPT,,11794_846-CPT2,0,16.51,0,0,C10CFIIP.C12163,,0,4
55203,56001,49214,1572197.934,5182670.083,CPT,,11794-441 CPT2,0,6.4701,0,0,C10CFIIP.C12137,,0,4
34508,37693,33125,1572198.544,5182342.432,CPT,,11860-234_CPT4,0,16.75,0,0,S10CFIIP.S12147,,0,4
18716,18716,30619,1572198.739,5182979.807,CPT,,CPT2 - 45 Arawa St,0,7.73,0,0,MH176,,0,4
55202,56000,49213,1572201.174,5182688.088,CPT,,11794-441 CPT1,0,6.84,0,0,C10CFIIP.C12137,,0,4
44153,44036,43116,1572203.524,5183093.441,CPT,,11794_524-CPT3,0,6.26,0,0,S15CFIIP.S12303,,0,4
3789,3789,2713,1572204.913,5182390.003,CPT,,RCH-POD08-CPT007,0,4.71,0,0,4467,,0,4
18527,18527,14798,1572204.913,5182390.003,CPT,,RCH-POD08-CPT007(b),9.5,20.02,0,0,4467,,0,4
3965,3965,2892,1572205.449,5182561.007,CPT,,RCH-POD06-CPT055,0,20.02,0,0,4356,,0,4
44151,44034,43114,1572208.994,5183080.359,CPT,,11794_524-CPT1,0,6.42,0,0,S15CFIIP.S12303,,0,4
18714,18714,14995,1572210.552,5182977.19,CPT,,CPT1 - 45 Arawa St,0,6.63,0,0,MH176,,0,4
44152,44035,43115,1572213.866,5183094.817,CPT,,11794_524-CPT2,0,20,0,0,S15CFIIP.S12303,,0,4
29720,30674,28144,1572214.718,5182125.154,CPT,,11794-050_CPT1,0,4.85,0,0,C10CFIIP.C10266,,0,4
30010,30951,28262,1572215.764,5182517.867,CPT,,CPT2,0,3.45,0,0,S12140,,0,4
36820,39372,34142,1572216.266,5182689.79,CPT,,11794_163-CPT1,0,7.72,0,0,C10CFIIP.C12163,,0,4
36818,39370,34140,1572218.855,5182669.699,CPT,,11794_163-CPT3,0,20.3,0,0,C10CFIIP.C12163,,0,4
30089,30345,27968,1572219.26,5182023.663,CPT,,11794-052_CPT4,0,4.89,0,0,C10CFIIP.C10267,,0,4
30088,30344,27967,1572220.656,5182037.996,CPT,,11794-052_CPT3,0,20.4,0,0,C10CFIIP.C10267,,0,4
